지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
121,영월,2016-01-01 01:00,-3.1,,0,0,95,1002.9,,,,
121,영월,2016-01-01 02:00,-3.4,,.9,320,96,1002.8,,,,
121,영월,2016-01-01 03:00,-4.6,,1,270,96,1003,,,,
121,영월,2016-01-01 04:00,-4.8,,.9,270,96,1003.3,,,,
121,영월,2016-01-01 05:00,-4.9,,.1,0,96,1002.8,,,,
121,영월,2016-01-01 06:00,-5.4,,.3,0,96,1003,,,,
121,영월,2016-01-01 07:00,-5.5,,.1,0,95,1003.7,,,,
121,영월,2016-01-01 08:00,-5.4,,.6,270,95,1003.8,0,,,
121,영월,2016-01-01 09:00,-4.6,,.1,0,95,1003.7,0,,,
121,영월,2016-01-01 10:00,-3.5,,.5,270,95,1004,0,,,
121,영월,2016-01-01 11:00,-2.6,,.9,270,95,1004.1,0,,,
121,영월,2016-01-01 12:00,-1.2,,1,250,95,1003.1,.1,,,
121,영월,2016-01-01 13:00,1.5,,.7,90,75,1001.6,.8,,,
121,영월,2016-01-01 14:00,2.9,,.7,50,60,1000.4,.4,,,
121,영월,2016-01-01 15:00,3.3,,.5,50,59,1000,.2,,,
121,영월,2016-01-01 16:00,3.2,,2.5,250,60,1000.1,.6,,,
121,영월,2016-01-01 17:00,2.8,,1,250,63,999.7,.3,,,
121,영월,2016-01-01 18:00,2,,1.4,250,67,999.7,0,,,
121,영월,2016-01-01 19:00,1.3,,.3,0,72,999.9,,,,
121,영월,2016-01-01 20:00,1.2,,0,0,74,999.9,,,,
121,영월,2016-01-01 21:00,1,,0,0,74,999.5,,,,
121,영월,2016-01-01 22:00,.8,,.7,270,77,998.7,,,,
121,영월,2016-01-01 23:00,.4,,.7,270,80,998.5,,,,
121,영월,2016-01-02 00:00,.4,,.7,200,82,997.8,,,,
121,영월,2016-01-02 01:00,.5,,.6,290,82,997.4,,,,
121,영월,2016-01-02 02:00,.9,,.8,290,81,997.3,,,,
121,영월,2016-01-02 03:00,1.8,,1.2,290,79,997.1,,,,
121,영월,2016-01-02 04:00,3.3,,1.3,320,75,996.3,,,,
121,영월,2016-01-02 05:00,3.2,,1.6,320,77,995.9,,,,
121,영월,2016-01-02 06:00,3,,1.3,320,78,995.5,,,,
121,영월,2016-01-02 07:00,2.9,,1.1,320,78,995.8,,,,
121,영월,2016-01-02 08:00,2.2,,.1,0,84,995.5,0,,,
121,영월,2016-01-02 09:00,2.8,,.5,270,84,995.7,0,,,
121,영월,2016-01-02 10:00,4.1,,0,0,78,995.9,0,,,
121,영월,2016-01-02 11:00,6.2,,.5,320,72,995.7,.2,,,
121,영월,2016-01-02 12:00,6.9,,1.4,250,69,994.9,.1,,,
121,영월,2016-01-02 13:00,7.4,,1.7,270,70,994,.1,,,
121,영월,2016-01-02 14:00,8.4,,1.3,340,67,992.8,.5,,,
121,영월,2016-01-02 15:00,8.7,,2.2,250,60,992.2,.7,,,
121,영월,2016-01-02 16:00,9.1,,2.4,250,56,992,1,,,
121,영월,2016-01-02 17:00,8.4,,1.7,290,60,992.3,.3,,,
121,영월,2016-01-02 18:00,6.8,,.5,90,68,992.2,0,,,
121,영월,2016-01-02 19:00,5.4,,.4,0,73,992,,,,
121,영월,2016-01-02 20:00,4,,.3,0,81,992.1,,,,
121,영월,2016-01-02 21:00,3.6,,.2,0,83,992,,,,
121,영월,2016-01-02 22:00,3.3,,.2,0,87,992.1,,,,
121,영월,2016-01-02 23:00,2.3,,0,0,93,992,,,,
121,영월,2016-01-03 00:00,2.2,,0,0,95,991.7,,,,
121,영월,2016-01-03 01:00,1.5,,0,0,95,991.5,,,,
121,영월,2016-01-03 02:00,1,,.2,0,96,991.3,,,,
121,영월,2016-01-03 03:00,.6,,.3,0,96,991.3,,,,
121,영월,2016-01-03 04:00,.1,,0,0,97,990.9,,,,
121,영월,2016-01-03 05:00,.2,,.2,0,97,990.5,,,,
121,영월,2016-01-03 06:00,-.1,,.2,0,97,990.5,,,,
121,영월,2016-01-03 07:00,-.1,,0,0,97,991.2,,,,
121,영월,2016-01-03 08:00,0,,0,0,97,991.6,0,,,
121,영월,2016-01-03 09:00,.8,,0,0,97,992.1,0,,,
121,영월,2016-01-03 10:00,2.1,,.2,0,94,992,0,,,
121,영월,2016-01-03 11:00,5.4,,.8,140,79,991.3,.9,,,
121,영월,2016-01-03 12:00,9,,.5,160,69,990.7,.9,,,
121,영월,2016-01-03 13:00,9.8,,1.8,320,62,989.8,1,,,
121,영월,2016-01-03 14:00,10.4,,2,290,58,989,1,,,
121,영월,2016-01-03 15:00,10.7,,2.9,340,54,988.7,1,,,
121,영월,2016-01-03 16:00,10.7,,1.5,320,54,988.7,1,,,
121,영월,2016-01-03 17:00,9.7,,1.4,270,58,988.7,.7,,,
121,영월,2016-01-03 18:00,7,,.3,0,68,988.9,0,,,
