지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
121,영월,2017-01-01 01:00,-1.1,,.1,0,93,1000.2,,,,
121,영월,2017-01-01 02:00,-1.5,,.1,0,94,1000.5,,,,
121,영월,2017-01-01 03:00,-2,,0,0,94,1000.2,,,,
121,영월,2017-01-01 04:00,-1.9,,.4,0,95,1000,,,,
121,영월,2017-01-01 05:00,-1.9,,.1,0,95,1000.2,,,,
121,영월,2017-01-01 06:00,-1.9,,.1,0,95,999.6,,,,
121,영월,2017-01-01 07:00,-2.1,,.2,0,96,999.8,,,,
121,영월,2017-01-01 08:00,-2.5,,0,0,96,1000.5,0,,,
121,영월,2017-01-01 09:00,-2,,.1,0,95,1001.2,0,,,
121,영월,2017-01-01 10:00,-1.4,,0,0,93,1001.7,0,,,
121,영월,2017-01-01 11:00,.1,,.1,0,90,1001.7,0,,,
121,영월,2017-01-01 12:00,2.1,,.4,0,81,1000.7,.5,,,
121,영월,2017-01-01 13:00,4.8,,.5,90,72,999.6,.2,,,
121,영월,2017-01-01 14:00,6.7,,1,110,61,998.6,.9,,,
121,영월,2017-01-01 15:00,6.3,,.5,140,61,997.9,.5,,,
121,영월,2017-01-01 16:00,6.1,,1,70,63,998,.3,,,
121,영월,2017-01-01 17:00,6.1,,1.2,270,65,997.8,0,,,
121,영월,2017-01-01 18:00,5.5,,.7,270,68,997.6,0,,,
121,영월,2017-01-01 19:00,3.9,,.4,0,78,997.6,,,,
121,영월,2017-01-01 20:00,2.9,,.8,70,82,997.1,,,,
121,영월,2017-01-01 21:00,1.9,,.4,0,86,996.7,,,,
121,영월,2017-01-01 22:00,.9,,.3,0,89,996.1,,,,
121,영월,2017-01-01 23:00,.5,,.3,0,94,995.5,,,,
121,영월,2017-01-02 00:00,-.4,,.2,0,95,995.4,,,,
121,영월,2017-01-02 01:00,-.2,,.1,0,94,995.6,,,,
121,영월,2017-01-02 02:00,0,,.1,0,94,995.3,,,,
121,영월,2017-01-02 03:00,.3,,.1,0,93,995.1,,,,
121,영월,2017-01-02 04:00,-.3,,.1,0,94,994.6,,,,
121,영월,2017-01-02 05:00,-.6,,0,0,95,994,,,,
121,영월,2017-01-02 06:00,-.7,,.3,0,97,993.8,,,,
121,영월,2017-01-02 07:00,-.6,,.7,290,96,993.8,,,,
121,영월,2017-01-02 08:00,-.9,,.3,0,97,993.7,0,,,
121,영월,2017-01-02 09:00,-.1,,.1,0,96,993.8,0,,,
121,영월,2017-01-02 10:00,1.1,,.1,0,95,993.9,0,,,
121,영월,2017-01-02 11:00,1.6,,0,0,95,993.9,0,,,
121,영월,2017-01-02 12:00,3,.2,.2,0,89,993.1,0,,,
