년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-02-01,1,9.972,0,2.592,0,2.592,0.036,0,0,0,0,0,0,0,0,0,0,0,0.252,2.376,2.448,2.592,2.268,0.036,0,0,0,0,0,0,0
2013-02-02,1,1435.176,60,281.268,0,281.268,1.152,0,0,0,0,0,0,0,1.152,26.424,84.6,178.272,254.736,281.268,255.492,193.5,112.788,43.164,3.78,0,0,0,0,0,0
2013-02-03,1,635.22,26,148.428,0,148.428,1.368,0,0,0,0,0,0,0,1.836,34.776,98.496,148.428,113.436,69.732,72.612,56.016,22.608,15.912,1.368,0,0,0,0,0,0
2013-02-04,1,1129.428,47,258.372,0,258.372,0.648,0,0,0,0,0,0,0,0,0.648,17.964,90.828,147.456,246.204,258.372,194.58,122.364,46.872,4.14,0,0,0,0,0,0
2013-02-05,1,232.92,10,51.12,0,51.12,0.036,0,0,0,0,0,0,0,0.108,8.244,34.74,49.32,51.12,42.336,24.264,16.596,6.156,0.036,0,0,0,0,0,0,0
2013-02-06,1,1326.42,55,273.924,0,273.924,0.18,0,0,0,0,0,0,0,0.18,14.112,34.236,129.96,239.472,273.924,266.256,201.42,116.892,46.044,3.924,0,0,0,0,0,0
2013-02-07,1,1179.288,49,243.108,0,243.108,0.324,0,0,0,0,0,0,0,0.324,35.496,109.62,184.464,243.108,203.148,221.58,88.128,65.556,23.58,4.284,0,0,0,0,0,0
2013-02-08,1,1502.676,63,275.292,0,275.292,1.8,0,0,0,0,0,0,0,1.8,35.748,113.328,198.18,248.832,263.016,275.292,208.584,106.488,46.224,5.184,0,0,0,0,0,0
2013-02-09,1,1509.732,63,273.708,0,273.708,2.016,0,0,0,0,0,0,0,2.016,50.472,123.66,198.864,258.192,273.708,253.008,175.32,125.532,42.66,6.3,0,0,0,0,0,0
2013-02-10,1,1518.48,63,283.968,0,283.968,2.196,0,0,0,0,0,0,0,2.196,42.588,116.46,190.116,266.508,283.968,261.324,190.512,111.096,46.692,7.02,0,0,0,0,0,0
2013-02-11,1,1570.644,65,290.844,0,290.844,3.024,0,0,0,0,0,0,0,3.024,33.876,118.44,197.316,271.044,290.844,269.568,202.14,122.364,54.468,7.56,0,0,0,0,0,0
2013-02-12,1,240.444,10,50.4,0,50.4,0.144,0,0,0,0,0,0,0,1.944,12.42,26.928,18.36,43.776,24.624,41.94,50.4,19.548,0.144,0.36,0,0,0,0,0,0
2013-02-13,1,1655.748,69,296.316,0,296.316,3.024,0,0,0,0,0,0,0,3.024,51.3,129.528,204.264,275.652,296.316,277.488,216.684,134.172,59.616,7.704,0,0,0,0,0,0
2013-02-14,1,1188.54,50,236.952,0,236.952,3.348,0,0,0,0,0,0,0,3.348,35.028,108.18,180.216,236.952,172.332,166.824,157.968,87.696,35.028,4.968,0,0,0,0,0,0
2013-02-15,1,1474.56,61,270.828,0,270.828,3.6,0,0,0,0,0,0,0,3.6,44.64,110.448,169.632,231.48,270.828,251.208,195.84,128.124,59.544,9.216,0,0,0,0,0,0
2013-02-16,1,1760.616,73,312.732,0,312.732,3.456,0,0,0,0,0,0,0,3.456,62.136,139.86,215.64,289.692,312.732,299.52,227.304,138.312,63.072,8.892,0,0,0,0,0,0
2013-02-17,1,280.548,12,73.512,0,73.512,0.504,0,0,0,0,0,0,0,1.944,17.208,41.616,42.876,73.512,52.74,25.884,15.588,5.004,3.672,0.504,0,0,0,0,0,0
2013-02-18,1,120.276,5,29.916,0,29.916,0.072,0,0,0,0,0,0,0,0,0.072,1.476,4.608,8.928,9.9,16.488,20.7,29.916,25.776,2.412,0,0,0,0,0,0
2013-02-19,1,521.244,22,93.996,0,93.996,0.432,0,0,0,0,0,0,0,0.432,9.36,28.152,60.336,77.904,86.652,93.996,70.74,39.204,43.308,11.16,0,0,0,0,0,0
2013-02-20,1,1786.032,74,317.952,0,317.952,4.788,0,0,0,0,0,0,0,4.788,64.944,138.744,214.2,293.148,317.952,301.968,229.14,142.632,67.284,11.232,0,0,0,0,0,0
2013-02-21,1,1595.016,66,294.48,0,294.48,5.796,0,0,0,0,0,0,0,5.796,46.44,109.98,179.064,251.46,294.48,289.26,215.928,132.3,59.868,10.44,0,0,0,0,0,0
2013-02-22,1,1384.632,58,263.736,0,263.736,4.32,0,0,0,0,0,0,0,4.32,38.664,95.868,170.352,240.084,263.736,244.98,174.852,103.104,38.34,10.332,0,0,0,0,0,0
2013-02-23,1,1801.26,75,320.004,0,320.004,6.948,0,0,0,0,0,0,0,6.948,65.808,134.1,212.436,296.676,320.004,304.992,234.972,144.72,68.832,11.772,0,0,0,0,0,0
2013-02-24,1,1624.536,68,297.972,0,297.972,6.768,0,0,0,0,0,0,0,6.768,64.404,133.344,205.56,279.684,297.972,268.416,204.588,96.732,56.34,10.728,0,0,0,0,0,0
2013-02-25,1,1496.412,62,261.684,0,261.684,6.516,0,0,0,0,0,0,0,6.516,56.628,118.764,185.076,246.78,261.684,254.268,181.332,111.312,57.24,16.812,0,0,0,0,0,0
