파일명,구간,발전소,호기,평균 발전효율(%),최대 발전효율(%),최소 발전효율(%)
한국남부발전(주)_삼척소내 태양광발전실적_20250228.csv,10/10,삼척소내,4,14.322363805083402,24.081377452866487,0.17314351673720663
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,1/10,송당리,1,14.665331049868627,30.548641758609165,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,2/10,송당리,1,12.777606291824863,26.607660481444334,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,3/10,송당리,1,14.45726669537408,28.92067452357071,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,4/10,송당리,1,12.640071479709635,26.369913908391844,0.2216273821464393
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,5/10,송당리,1,14.212577435622748,29.00529087261785,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,6/10,송당리,1,8.756834727568394,26.04755098629221,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,7/10,송당리,1,9.399212931114459,24.810452189903046,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,8/10,송당리,1,11.630363691423309,24.427632898696082,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,9/10,송당리,1,13.253523878791698,28.791716817118022,0.0
한국남부발전(주)_송당리 태양광발전실적_20250228.csv,10/10,송당리,1,10.182468813754188,25.426980942828486,0.0
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,1/10,신인천북측부지,1,15.520651722706518,28.742009132420094,1.2305936073059363
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,2/10,신인천북측부지,1,16.38582992350116,27.853881278538818,1.6757990867579908
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,3/10,신인천북측부지,1,13.675621182470497,25.027397260273975,1.593607305936073
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,4/10,신인천북측부지,1,17.244974203878314,27.178082191780817,1.2123287671232874
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,5/10,신인천북측부지,1,13.482417126252741,25.468036529680365,0.7831050228310503
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,6/10,신인천북측부지,1,16.22020103184487,26.27625570776256,0.39726027397260283
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,7/10,신인천북측부지,1,13.134777323133488,22.963470319634702,0.9155251141552514
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,8/10,신인천북측부지,1,12.119210697977822,23.536529680365298,0.11643835616438358
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,9/10,신인천북측부지,1,16.070287018917156,25.255707762557073,1.3767123287671232
한국남부발전(주)_신인천 북측부지 태양광발전실적_20250228.csv,10/10,신인천북측부지,1,13.202458946651918,22.84246575342466,0.1735159817351598
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,1/10,신인천주차장,1,16.17113682030763,26.24728441127695,0.3930901050304035
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,2/10,신인천주차장,1,12.568840834042604,22.829387783305698,0.37978164731896075
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,3/10,신인천주차장,1,15.544923055211887,27.15674405749033,1.0993228302929794
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,4/10,신인천주차장,1,12.087777090444309,24.00199004975124,1.016044776119403
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,5/10,신인천주차장,1,15.424431853080279,24.578302929795466,0.6262783305693752
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,6/10,신인천주차장,1,11.402887129607693,22.756080707573243,0.24984798231066885
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,7/10,신인천주차장,1,15.223849045483925,25.284549474847985,1.1093214483139853
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,8/10,신인천주차장,1,11.190054175038972,20.990491984521835,0.03331260364842454
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,9/10,신인천주차장,1,16.047949223605663,26.93687810945274,0.08660862354892207
한국남부발전(주)_신인천 주차장 태양광발전실적_20250228.csv,10/10,신인천주차장,1,12.163257857126405,21.33696793808734,0.0033305693753454945
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,1/10,신인천소내,1,14.407320101351353,28.33972916666667,0.0
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,2/10,신인천소내,1,15.211652308558557,26.4605625,0.41281249999999997
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,3/10,신인천소내,1,14.631287068318318,25.8689375,0.24906250000000002
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,4/10,신인천소내,1,14.010530358483484,26.21952083333333,0.6654375
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,5/10,신인천소내,1,14.13550243993994,27.150062500000004,0.3676250000000001
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,6/10,신인천소내,1,13.87858300487988,27.14004166666667,0.0
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,7/10,신인천소내,1,14.141291572822825,26.130625000000002,0.573
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,8/10,신인천소내,1,14.827361674174174,27.052604166666672,0.918
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,9/10,신인천소내,1,11.739473442192194,25.608291666666666,0.260625
한국남부발전(주)_신인천소내 태양광발전실적_20250228.csv,10/10,신인천소내,1,11.13944388138138,21.526520833333333,0.11502083333333336
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,1/10,신인천전망대,1,15.34673009840277,26.885763490241104,0.0
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,2/10,신인천전망대,1,14.012959077292583,25.63432835820895,0.3587830080367394
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,3/10,신인천전망대,1,12.001255877992884,24.0097588978186,0.2985074626865672
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,4/10,신인천전망대,1,14.159782431784489,24.60964408725603,0.43915040183696896
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,5/10,신인천전망대,1,11.794772820248888,23.679678530424802,0.6257175660160735
