瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
192,柳林,2015-01-01 01:00,-.6,,3.4,340,37,1016,,,,
192,柳林,2015-01-01 02:00,-1.4,,3,,37,1016.2,,,,
192,柳林,2015-01-01 03:00,-2,,3.2,,41,1017,,,,3
192,柳林,2015-01-01 04:00,-2.7,,3,20,34,1017.3,,,,1
192,柳林,2015-01-01 05:00,-3.7,,2.2,20,35,1017.6,,,,1
192,柳林,2015-01-01 06:00,-4.3,,1.4,20,37,1017.6,,,,0
192,柳林,2015-01-01 07:00,-4.5,,2.1,20,38,1017.9,,,,0
192,柳林,2015-01-01 08:00,-4.5,,2,,38,1018.3,0,.02,,1
192,柳林,2015-01-01 09:00,-3.4,,3.6,,35,1019.1,.7,.41,,2
192,柳林,2015-01-01 10:00,-2.5,,5.1,320,32,1019.3,,.95,,1
192,柳林,2015-01-01 11:00,-1.5,,3.7,340,28,1019.5,,1.45,,1
192,柳林,2015-01-01 12:00,-1.1,,4.1,320,27,1018.8,,1.84,,0
192,柳林,2015-01-01 13:00,-.3,,3.2,340,22,1018,,1.99,,0
192,柳林,2015-01-01 14:00,.1,,3,,20,1017.8,,1.87,,0
192,柳林,2015-01-01 15:00,.3,,2.9,,22,1018.1,,1.54,,0
192,柳林,2015-01-01 16:00,0,,3.5,,22,1018.6,,1.02,,0
192,柳林,2015-01-01 17:00,-.7,,2.3,,23,1019,.8,.37,,0
192,柳林,2015-01-01 18:00,-1.6,,3.1,50,28,1019.3,0,.01,,0
192,柳林,2015-01-01 19:00,-2.8,,.9,140,32,1019.5,,,,
192,柳林,2015-01-01 20:00,-3.6,,.8,180,40,1020.3,,,,
192,柳林,2015-01-01 21:00,-5.2,,.3,0,49,1020.7,,,,0
192,柳林,2015-01-01 22:00,-5.1,,.5,290,51,1021.1,,,,
192,柳林,2015-01-01 23:00,-7,,.2,0,62,1020.8,,,,
192,柳林,2015-01-02 00:00,-7.4,,.2,0,69,1020.9,,,,0
192,柳林,2015-01-02 01:00,-8.3,,0,0,75,1020.8,,,,
192,柳林,2015-01-02 02:00,-8.7,,0,0,77,1020.9,,,,
192,柳林,2015-01-02 03:00,-9.2,,.2,0,81,1020.9,,,,1
192,柳林,2015-01-02 04:00,-8.9,,.4,0,81,1020.4,,,,5
192,柳林,2015-01-02 05:00,-8.9,,.6,320,81,1019.9,,,,0
192,柳林,2015-01-02 06:00,-8.8,,.9,70,82,1019.5,,,,0
192,柳林,2015-01-02 07:00,-8.8,,.6,50,82,1019.5,,,,0
192,柳林,2015-01-02 08:00,-8.6,,.8,180,83,1019.7,0,.02,,3
192,柳林,2015-01-02 09:00,-3.9,,1,50,74,1020.1,.6,.5,,0
192,柳林,2015-01-02 10:00,-1.5,,.9,110,61,1020.4,,1.25,,1
192,柳林,2015-01-02 11:00,.9,,.8,250,41,1020.1,,1.4,,1
192,柳林,2015-01-02 12:00,1.7,,.8,340,37,1019.6,.7,.98,,7
192,柳林,2015-01-02 13:00,1.6,,1.2,,42,1018.4,.7,.94,,5
192,柳林,2015-01-02 14:00,1.8,,1.5,90,42,1017.7,.2,.59,,3
192,柳林,2015-01-02 15:00,3.4,,2.2,20,38,1017.9,.9,.85,,1
192,柳林,2015-01-02 16:00,2.3,,3.8,340,40,1018.7,,.93,,0
192,柳林,2015-01-02 17:00,.7,,2.4,50,40,1019.7,.8,.36,,0
192,柳林,2015-01-02 18:00,-.3,,2.2,20,38,1020.6,0,.01,,0
192,柳林,2015-01-02 19:00,-1.1,,2.3,20,34,1021,,,,
192,柳林,2015-01-02 20:00,-1.2,,2,,30,1021.9,,,,
192,柳林,2015-01-02 21:00,-2.4,,1.1,70,33,1022.3,,,,0
192,柳林,2015-01-02 22:00,-3.4,,.9,180,44,1022.8,,,,
192,柳林,2015-01-02 23:00,-5.3,,.9,50,53,1022.9,,,,
192,柳林,2015-01-03 00:00,-6.6,,0,0,60,1023,,,,0
192,柳林,2015-01-03 01:00,-7.7,,.2,0,66,1023,,,,
192,柳林,2015-01-03 02:00,-8.1,,.7,50,66,1022.6,,,,
192,柳林,2015-01-03 03:00,-9.1,,.5,110,72,1022.6,,,,0
192,柳林,2015-01-03 04:00,-10.1,,.2,0,78,1022.4,,,,0
192,柳林,2015-01-03 05:00,-10.4,,.1,0,80,1022,,,,0
192,柳林,2015-01-03 06:00,-10.6,,.4,0,81,1021.8,,,,0
192,柳林,2015-01-03 07:00,-10.8,,.3,0,82,1022.4,,,,0
192,柳林,2015-01-03 08:00,-10.7,,.4,0,82,1022.8,0,.02,,3
192,柳林,2015-01-03 09:00,-6.2,,.2,0,67,1022.9,.7,.56,,2
192,柳林,2015-01-03 10:00,-3.4,,.6,200,56,1022.8,,1.11,,5
192,柳林,2015-01-03 11:00,-1,,.6,230,42,1022.3,,1.36,,6
192,柳林,2015-01-03 12:00,1,,.9,320,28,1020.9,,1.68,,7
192,柳林,2015-01-03 13:00,2.3,,.9,180,26,1019.3,,1.44,,7
192,柳林,2015-01-03 14:00,5.4,,.5,290,18,1018.3,,2.05,,3
192,柳林,2015-01-03 15:00,6.4,,1,290,15,1017.8,,1.57,,0
192,柳林,2015-01-03 16:00,5,,1.5,140,21,1017.7,,1.02,,0
192,柳林,2015-01-03 17:00,2.7,,.8,200,33,1017.7,.8,.38,,0
192,柳林,2015-01-03 18:00,-.1,,.5,20,41,1017.1,0,0,,0
192,柳林,2015-01-03 19:00,-1.9,,.1,0,51,1017.5,,,,
192,柳林,2015-01-03 20:00,-1.9,,.2,0,53,1017.6,,,,
192,柳林,2015-01-03 21:00,-2.1,,.2,0,55,1017.2,,,,4
192,柳林,2015-01-03 22:00,-3,,.2,0,64,1017.1,,,,
192,柳林,2015-01-03 23:00,-2.6,,.4,0,60,1016.9,,,,
192,柳林,2015-01-04 00:00,-3.2,,.2,0,66,1016.5,,,,3
192,柳林,2015-01-04 01:00,-4,,.6,340,69,1016.5,,,,
192,柳林,2015-01-04 02:00,-4.4,,1,50,71,1016.1,,,,
192,柳林,2015-01-04 03:00,-4.9,,.4,0,74,1016,,,,3
192,柳林,2015-01-04 04:00,-5.7,,.1,0,78,1015.5,,,,1
192,柳林,2015-01-04 05:00,-6.1,,.3,0,79,1015.2,,,,0
192,柳林,2015-01-04 06:00,-6.5,,.4,0,81,1015,,,,0
192,柳林,2015-01-04 07:00,-6.4,,.1,0,82,1015,,,,0
192,柳林,2015-01-04 08:00,-6.3,,.7,110,83,1015.4,0,.01,,0
192,柳林,2015-01-04 09:00,-3.3,,.4,0,73,1015.8,.6,.31,,1
192,柳林,2015-01-04 10:00,.6,,.4,0,63,1015.8,,.84,,0
192,柳林,2015-01-04 11:00,2.7,,.6,200,51,1015.2,,1.34,,0
192,柳林,2015-01-04 12:00,5.9,,.8,250,45,1014,,1.69,,0
192,柳林,2015-01-04 13:00,8.3,,1.1,290,46,1012.9,,1.79,,0
192,柳林,2015-01-04 14:00,10.8,,.6,290,39,1012.7,,1.69,,0
192,柳林,2015-01-04 15:00,11.6,,.9,270,35,1012.2,,1.38,,0
192,柳林,2015-01-04 16:00,11,,1.8,140,47,1012.8,,.88,,0
192,柳林,2015-01-04 17:00,8,,.5,270,59,1013.4,.8,.32,,0
192,柳林,2015-01-04 18:00,4.2,,.8,20,72,1013.7,0,.01,,0
192,柳林,2015-01-04 19:00,2.5,,.4,0,80,1014.5,,,,
192,柳林,2015-01-04 20:00,0,,.7,70,87,1014.8,,,,
192,柳林,2015-01-04 21:00,-1.1,,.3,0,96,1015.6,,,,0
192,柳林,2015-01-04 22:00,-1.9,,0,0,98,1015.9,,,,
192,柳林,2015-01-04 23:00,-2.9,,.1,0,98,1016.3,,,,
192,柳林,2015-01-05 00:00,-3.1,,.1,0,98,1016.3,,,,0
192,柳林,2015-01-05 01:00,-3.5,,0,0,98,1016.5,,,,
192,柳林,2015-01-05 02:00,-3.9,,.5,50,98,1017.2,,,,
192,柳林,2015-01-05 03:00,-4.6,,.1,0,98,1017.6,,,,0
192,柳林,2015-01-05 04:00,-4.9,,0,0,98,1017.4,,,,0
192,柳林,2015-01-05 05:00,-5.2,,.5,70,98,1017.8,,,,3
192,柳林,2015-01-05 06:00,-4.4,,.8,70,98,1017.9,,,,4
192,柳林,2015-01-05 07:00,-4.1,,0,0,98,1017.6,,,,6
192,柳林,2015-01-05 08:00,-3.6,,0,0,98,1017.8,0,.01,,7
192,柳林,2015-01-05 09:00,-2.3,,.7,70,98,1017.7,0,.17,,6
192,柳林,2015-01-05 10:00,2,,.3,0,76,1018.2,.9,.84,,5
192,柳林,2015-01-05 11:00,4.3,,.7,90,64,1017.7,1,1.38,,6
192,柳林,2015-01-05 12:00,6.9,,.5,90,52,1016.5,1,1.43,,8
192,柳林,2015-01-05 13:00,8.1,,1.6,90,47,1014.6,.5,1.09,,8
192,柳林,2015-01-05 14:00,8.8,,.4,0,46,1014.1,.3,.84,,8
192,柳林,2015-01-05 15:00,10.3,,.7,110,40,1013.5,.7,1.05,,8
192,柳林,2015-01-05 16:00,10.2,,.9,70,38,1012.9,.2,.57,,8
192,柳林,2015-01-05 17:00,8.6,,.1,0,51,1012.9,0,.2,,9
192,柳林,2015-01-05 18:00,6.2,,.2,0,60,1012.3,0,.01,,10
192,柳林,2015-01-05 19:00,6,,1.2,110,65,1011.9,,,,
192,柳林,2015-01-05 20:00,5.8,,.4,0,74,1011.6,,,,10
192,柳林,2015-01-05 21:00,4.8,1.5,.9,90,98,1010.2,,,,10
192,柳林,2015-01-05 22:00,4.9,,.9,270,98,1009.4,,,,10
192,柳林,2015-01-05 23:00,4.9,,.3,0,98,1008,,,,10
192,柳林,2015-01-06 00:00,4.9,5,.6,110,98,1006.1,,,,10
192,柳林,2015-01-06 01:00,5,,.2,0,98,1004.8,,,,
192,柳林,2015-01-06 02:00,5.4,,.3,0,98,1004.2,,,,
192,柳林,2015-01-06 03:00,4.8,5.5,.6,200,98,1003.4,,,,
192,柳林,2015-01-06 04:00,5.1,,1.2,160,98,1003.3,,,,
192,柳林,2015-01-06 05:00,5.1,,.3,0,98,1003.5,,,,
192,柳林,2015-01-06 06:00,5,0,.4,0,98,1003.8,,,,9
192,柳林,2015-01-06 07:00,4.6,,.6,270,98,1004.5,,,,4
192,柳林,2015-01-06 08:00,7.9,,5.1,340,60,1005.8,0,.01,,1
192,柳林,2015-01-06 09:00,7.7,,3.9,,46,1006.9,.6,.33,,0
192,柳林,2015-01-06 10:00,7.9,,3.8,,36,1007.7,,.96,,0
192,柳林,2015-01-06 11:00,7.9,,5,340,30,1008,,1.47,,0
192,柳林,2015-01-06 12:00,8.3,,4.1,340,26,1008,,1.87,,0
192,柳林,2015-01-06 13:00,8.3,,4.9,,22,1008.2,,2.04,,0
192,柳林,2015-01-06 14:00,7.1,,5.2,340,25,1008.5,,1.92,,0
192,柳林,2015-01-06 15:00,7.1,,4.2,340,24,1009.4,,1.6,,0
192,柳林,2015-01-06 16:00,6.8,,3.1,320,21,1010,,1.09,,0
192,柳林,2015-01-06 17:00,5.6,,4,340,18,1011.2,.9,.45,,0
192,柳林,2015-01-06 18:00,4.3,,3.7,340,19,1011.9,0,.01,,1
192,柳林,2015-01-06 19:00,3.3,,2.3,,19,1012.5,,,,
192,柳林,2015-01-06 20:00,2.6,,2.2,,19,1013,,,,
192,柳林,2015-01-06 21:00,2,,1.9,50,20,1013.3,,,,5
192,柳林,2015-01-06 22:00,1.7,,1.1,70,19,1013.4,,,,
192,柳林,2015-01-06 23:00,1.2,,1.5,50,22,1013.1,,,,
192,柳林,2015-01-07 00:00,-.6,,.2,0,32,1013.6,,,,5
192,柳林,2015-01-07 01:00,-1.2,,.3,0,41,1013.9,,,,
192,柳林,2015-01-07 02:00,-2,,.4,0,49,1014.2,,,,
192,柳林,2015-01-07 03:00,.5,,3,360,18,1014.2,,,,6
192,柳林,2015-01-07 04:00,-.7,,1.1,20,25,1014.1,,,,6
192,柳林,2015-01-07 05:00,-2.2,,1.2,70,34,1014.1,,,,3
192,柳林,2015-01-07 06:00,-1.8,,1.8,70,29,1014.6,,,,3
192,柳林,2015-01-07 07:00,-1.8,,2.8,20,21,1014.6,,,,2
192,柳林,2015-01-07 08:00,-1.9,,3,20,17,1015.1,0,0,,2
192,柳林,2015-01-07 09:00,.3,,.8,110,16,1015.7,.6,.42,,2
192,柳林,2015-01-07 10:00,.7,,2,20,11,1016.4,1,.97,,2
192,柳林,2015-01-07 11:00,2.1,,1.6,270,13,1015.8,1,1.21,,2
192,柳林,2015-01-07 12:00,4.2,,2.5,70,11,1014.7,1,1.84,,2
192,柳林,2015-01-07 13:00,4.6,,3,20,9,1013.8,1,2.02,,4
192,柳林,2015-01-07 14:00,4.3,,3.8,20,12,1013.8,1,2.14,,4
192,柳林,2015-01-07 15:00,5.5,,2.8,50,13,1014.1,1,2.04,,4
192,柳林,2015-01-07 16:00,4.7,,3.3,360,12,1014.8,.8,.98,,4
192,柳林,2015-01-07 17:00,3.1,,1.6,20,17,1015.8,.4,.29,,4
192,柳林,2015-01-07 18:00,1.6,,1.3,50,20,1016.6,0,.03,,3
192,柳林,2015-01-07 19:00,1,,2.8,50,23,1017.4,,,,
192,柳林,2015-01-07 20:00,.1,,1.6,70,28,1017.9,,,,
192,柳林,2015-01-07 21:00,-.3,,1.3,20,31,1018.4,,,,0
192,柳林,2015-01-07 22:00,-.7,,2.5,20,33,1018.7,,,,
192,柳林,2015-01-07 23:00,-2.7,,1.2,140,45,1019.1,,,,
192,柳林,2015-01-08 00:00,-4.4,,.3,0,59,1019.2,,,,0
192,柳林,2015-01-08 01:00,-5.4,,0,0,66,1019.6,,,,
192,柳林,2015-01-08 02:00,-6.1,,.4,0,69,1020.1,,,,
192,柳林,2015-01-08 03:00,-6.6,,.1,0,74,1020.5,,,,0
192,柳林,2015-01-08 04:00,-6.8,,.2,0,74,1020,,,,0
192,柳林,2015-01-08 05:00,-7.2,,.4,0,72,1020.3,,,,0
192,柳林,2015-01-08 06:00,-7.3,,.3,0,72,1020.7,,,,0
192,柳林,2015-01-08 07:00,-8.1,,.1,0,77,1021.1,,,,0
192,柳林,2015-01-08 08:00,-8.2,,0,0,79,1022,0,.01,,0
192,柳林,2015-01-08 09:00,-4.3,,.4,0,68,1022.7,.8,.51,,0
192,柳林,2015-01-08 10:00,-1.9,,.4,0,48,1022.9,1,1.18,,0
192,柳林,2015-01-08 11:00,-.1,,1.2,270,39,1022.2,1,1.59,,0
192,柳林,2015-01-08 12:00,1.4,,1.9,270,28,1020.9,1,1.91,,0
192,柳林,2015-01-08 13:00,3.9,,2,270,21,1019.4,1,2.04,,0
192,柳林,2015-01-08 14:00,5.1,,1.4,250,20,1018.9,1,1.93,,0
192,柳林,2015-01-08 15:00,6.3,,1.3,250,20,1018.4,1,1.61,,0
192,柳林,2015-01-08 16:00,6.8,,2.1,50,17,1018.9,1,1.09,,0
192,柳林,2015-01-08 17:00,5.6,,2.8,340,15,1019.1,.9,.45,,0
192,柳林,2015-01-08 18:00,2.1,,.6,110,28,1019.5,0,.01,,0
192,柳林,2015-01-08 19:00,-1.2,,.5,70,46,1020,,,,
192,柳林,2015-01-08 20:00,-2,,.2,0,52,1020,,,,
192,柳林,2015-01-08 21:00,-3.1,,.2,0,61,1020.1,,,,0
192,柳林,2015-01-08 22:00,-3.4,,.2,0,67,1020.3,,,,
192,柳林,2015-01-08 23:00,-4.5,,.1,0,74,1020.3,,,,
192,柳林,2015-01-09 00:00,-5.1,,.3,0,78,1020.6,,,,0
192,柳林,2015-01-09 01:00,-5.7,,.2,0,80,1020.9,,,,
192,柳林,2015-01-09 02:00,-6.3,,.1,0,83,1021.4,,,,
192,柳林,2015-01-09 03:00,-6.2,,.4,0,84,1021.5,,,,0
192,柳林,2015-01-09 04:00,-6.3,,.4,0,84,1021.4,,,,0
192,柳林,2015-01-09 05:00,-7,,.5,20,88,1021.6,,,,0
192,柳林,2015-01-09 06:00,-7.5,,0,0,94,1021.8,,,,0
192,柳林,2015-01-09 07:00,-7.9,,.2,0,93,1021.9,,,,0
192,柳林,2015-01-09 08:00,-7.5,,.2,0,93,1022.1,0,.01,,0
192,柳林,2015-01-09 09:00,-3.7,,.2,0,79,1022.3,.8,.46,,0
192,柳林,2015-01-09 10:00,-.7,,.8,270,68,1022.6,1,1.31,,0
192,柳林,2015-01-09 11:00,3.1,,.9,320,48,1021.8,1,1.63,,0
192,柳林,2015-01-09 12:00,5,,1.1,340,34,1020.6,1,1.81,,0
192,柳林,2015-01-09 13:00,6,,1.3,270,31,1019.8,1,1.91,,1
192,柳林,2015-01-09 14:00,7.4,,1,270,30,1019,1,1.82,,0
192,柳林,2015-01-09 15:00,6.3,,4.2,360,34,1019.3,1,1.47,,0
192,柳林,2015-01-09 16:00,5.7,,2.3,360,37,1019.5,1,.9,,1
192,柳林,2015-01-09 17:00,4.7,,2,20,40,1019.9,.9,.4,,0
192,柳林,2015-01-09 18:00,2.5,,.3,0,49,1020,0,.02,,1
192,柳林,2015-01-09 19:00,2,,.6,200,53,1020.4,,,,
192,柳林,2015-01-09 20:00,-.2,,.6,320,61,1020.3,,,,
192,柳林,2015-01-09 21:00,-1.3,,.2,0,71,1019.8,,,,0
