瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
221,力玫,2023-08-01 23:00,24.6,,.1,0,99,980.5,,,,3
221,力玫,2023-08-02 00:00,24.3,,.1,0,100,980.4,,,,5
221,力玫,2023-08-02 01:00,24.1,,.2,0,100,980.4,,,,5
221,力玫,2023-08-02 02:00,23.8,,0,0,100,980.4,,,,5
221,力玫,2023-08-02 03:00,23.6,,0,0,100,980.3,,,,3
221,力玫,2023-08-02 04:00,23.2,,.1,0,100,980.2,,,,5
221,力玫,2023-08-02 05:00,23,,0,0,100,979.9,,,,4
221,力玫,2023-08-02 06:00,23.4,,.1,0,100,979.9,0,,,5
221,力玫,2023-08-02 07:00,23.9,,.7,110,100,980,0,,,4
221,力玫,2023-08-02 08:00,24.6,,.6,90,98,980.2,0,,,7
221,力玫,2023-08-02 09:00,26.1,,.3,0,90,980.2,.1,,,7
221,力玫,2023-08-02 10:00,27.6,,.6,70,85,980.1,.7,,,8
221,力玫,2023-08-02 11:00,28.9,,1,250,81,979.4,.6,,,8
221,力玫,2023-08-02 12:00,30,,1.7,200,78,978.8,.8,,,8
221,力玫,2023-08-02 13:00,31.1,,2.1,230,71,978.2,.6,,,7
221,力玫,2023-08-02 14:00,31.3,,1.3,250,70,977.7,.3,,,8
221,力玫,2023-08-02 15:00,32.1,,2.2,270,61,977.4,.8,,,7
221,力玫,2023-08-02 16:00,31.4,,2,270,63,977,.9,,,8
221,力玫,2023-08-02 17:00,31,,2.1,270,63,976.7,.7,,,8
221,力玫,2023-08-02 18:00,30.5,,1.9,270,67,976.5,.4,,,8
221,力玫,2023-08-02 19:00,29.4,,1.1,270,74,976.3,.9,,,4
221,力玫,2023-08-02 20:00,26.3,,.1,0,89,976.7,0,,,5
221,力玫,2023-08-02 21:00,25.1,,.1,0,98,977.2,,,,4
221,力玫,2023-08-02 22:00,24.7,,.1,0,97,977.3,,,,6
221,力玫,2023-08-02 23:00,24.2,,.2,0,98,977.5,,,,8
221,力玫,2023-08-03 00:00,23.3,,0,0,99,977.7,,,,5
221,力玫,2023-08-03 01:00,22.8,,.2,0,100,977.6,,,,3
221,力玫,2023-08-03 02:00,22.5,,.6,360,100,977.4,,,,6
221,力玫,2023-08-03 03:00,21.9,,.1,0,100,977.6,,,,4
221,力玫,2023-08-03 04:00,21.9,,0,0,100,977.6,,,,3
221,力玫,2023-08-03 05:00,21.5,,0,0,100,977.9,,,,2
221,力玫,2023-08-03 06:00,21.3,,0,0,100,977.7,0,,,5
221,力玫,2023-08-03 07:00,22.4,,.2,0,100,977.9,0,,,3
221,力玫,2023-08-03 08:00,24.1,,.1,0,99,978.6,.1,,,2
221,力玫,2023-08-03 09:00,25.7,,.4,0,89,978.4,.8,,,1
221,力玫,2023-08-03 10:00,28.1,,1.8,230,67,978.2,1,,,1
221,力玫,2023-08-03 11:00,29.5,,2.4,230,63,977.7,1,,,2
221,力玫,2023-08-03 12:00,30.1,,3.3,230,60,977.1,1,,,1
221,力玫,2023-08-03 13:00,31,,2.9,230,58,976.7,1,,,1
221,力玫,2023-08-03 14:00,31.9,,2.4,250,59,976.4,1,,,2
221,力玫,2023-08-03 15:00,31.4,,2.5,250,56,976,1,,,6
221,力玫,2023-08-03 16:00,31.7,,2.3,270,57,975.9,.9,,,5
221,力玫,2023-08-03 17:00,31.7,,1.8,270,55,975.8,1,,,2
221,力玫,2023-08-03 18:00,30.8,,2,270,55,975.6,1,,,4
221,力玫,2023-08-03 19:00,28.6,,.5,320,68,976,.9,,,5
221,力玫,2023-08-03 20:00,26,,.7,20,84,976.1,0,,,3
221,力玫,2023-08-03 21:00,25.1,,.5,360,90,976.5,,,,2
221,力玫,2023-08-03 22:00,24.2,,.2,0,94,976.6,,,,2
221,力玫,2023-08-03 23:00,23.7,,.2,0,97,976.5,,,,2
221,力玫,2023-08-04 00:00,23.5,,0,0,97,976.7,,,,4
221,力玫,2023-08-04 01:00,23.2,,.1,0,99,976.9,,,,6
221,力玫,2023-08-04 02:00,23,,.1,0,99,977,,,,6
221,力玫,2023-08-04 03:00,22.7,,.1,0,100,976.7,,,,4
221,力玫,2023-08-04 04:00,22.6,,.2,0,100,976.5,,,,6
221,力玫,2023-08-04 05:00,22.6,,.1,0,100,976.8,,,,8
221,力玫,2023-08-04 06:00,22.6,,.1,0,100,976.9,0,,,7
221,力玫,2023-08-04 07:00,23.6,,.3,0,96,976.9,0,,,7
221,力玫,2023-08-04 08:00,24.9,,.5,140,91,976.9,.2,,,8
221,力玫,2023-08-04 09:00,26,,.1,0,88,976.7,0,,,9
221,力玫,2023-08-04 10:00,27.4,,.3,0,84,976.7,.2,,,7
221,力玫,2023-08-04 11:00,29,,1.4,250,72,976.4,.6,,,8
221,力玫,2023-08-04 12:00,29.5,,1.3,200,73,975.8,.9,,,7
221,力玫,2023-08-04 13:00,30.3,,.7,140,68,975.2,.7,,,7
221,力玫,2023-08-04 14:00,31.1,,2.2,230,69,974.7,.3,,,8
221,力玫,2023-08-04 15:00,31.9,,2.5,250,59,974.1,.9,,,7
221,力玫,2023-08-04 16:00,32.1,,2.5,230,58,974.1,.9,,,6
221,力玫,2023-08-04 17:00,31.7,,2,250,57,974.2,1,,,6
221,力玫,2023-08-04 18:00,31.5,,.6,290,61,973.7,.9,,,3
221,力玫,2023-08-04 19:00,29.2,,.4,0,74,973.7,1,,,4
221,力玫,2023-08-04 20:00,26.6,,.5,50,89,974,.1,,,1
221,力玫,2023-08-04 21:00,25.7,,.5,20,92,974.5,,,,5
221,力玫,2023-08-04 22:00,24.9,,.5,20,95,974.3,,,,4
221,力玫,2023-08-04 23:00,24.6,,.1,0,97,974.1,,,,4
221,力玫,2023-08-05 00:00,24,,.1,0,99,973.7,,,,6
221,力玫,2023-08-05 01:00,23.6,,.1,0,100,973.2,,,,6
221,力玫,2023-08-05 02:00,23.4,,.3,0,100,973.2,,,,6
221,力玫,2023-08-05 03:00,23.7,,0,0,100,973,,,,0
221,力玫,2023-08-05 04:00,23.2,,0,0,100,973,,,,5
221,力玫,2023-08-05 05:00,23.5,,0,0,100,973.2,,,,9
221,力玫,2023-08-05 06:00,23.6,,0,0,100,973.4,0,,,6
221,力玫,2023-08-05 07:00,24.2,,.1,0,98,973.7,0,,,6
221,力玫,2023-08-05 08:00,25.6,,.6,140,91,973.6,.4,,,3
221,力玫,2023-08-05 09:00,27.2,,.8,110,85,973.5,1,,,2
221,力玫,2023-08-05 10:00,29.3,,1.1,90,74,973.1,1,,,6
221,力玫,2023-08-05 11:00,31.4,,1.3,320,64,972.6,.8,,,6
221,力玫,2023-08-05 12:00,31.8,,1.1,200,62,971.9,.9,,,6
221,力玫,2023-08-05 13:00,32.5,,1.9,270,57,971.4,.8,,,6
221,力玫,2023-08-05 14:00,32.4,,1.8,230,59,970.7,.9,,,6
221,力玫,2023-08-05 15:00,33.4,,1.9,270,54,970.4,1,,,5
221,力玫,2023-08-05 16:00,33.1,,2.2,250,56,970,.9,,,2
221,力玫,2023-08-05 17:00,33.1,,1.8,270,56,969.7,1,,,2
221,力玫,2023-08-05 18:00,32.2,,1.3,250,59,969.4,1,,,0
221,力玫,2023-08-05 19:00,29.6,,1.1,320,72,969.4,1,,,0
221,力玫,2023-08-05 20:00,26.9,,.4,0,88,969.7,.1,,,4
221,力玫,2023-08-05 21:00,26,,0,0,94,970.4,,,,4
221,力玫,2023-08-05 22:00,25.4,,.2,0,94,970.8,,,,2
221,力玫,2023-08-05 23:00,25,,.2,0,96,970.9,,,,3
221,力玫,2023-08-06 00:00,24.6,,.4,0,98,970.9,,,,4
221,力玫,2023-08-06 01:00,24.2,,0,0,99,970.4,,,,5
221,力玫,2023-08-06 02:00,24.1,,.2,0,99,970.2,,,,5
221,力玫,2023-08-06 03:00,23.7,,.2,0,100,970.2,,,,5
221,力玫,2023-08-06 04:00,23.2,,0,0,100,970.2,,,,5
221,力玫,2023-08-06 05:00,23.2,,.1,0,100,970.1,,,,3
221,力玫,2023-08-06 06:00,23,,.2,0,100,970.2,0,,,6
221,力玫,2023-08-06 07:00,24.8,,.9,50,95,970.1,.6,,,3
221,力玫,2023-08-06 08:00,26.5,,.7,70,88,970.2,1,,,2
221,力玫,2023-08-06 09:00,28,,1.5,110,82,970.2,1,,,3
221,力玫,2023-08-06 10:00,29.8,,1.2,70,72,969.9,1,,,2
221,力玫,2023-08-06 11:00,31.4,,.5,70,66,969.8,1,,,4
221,力玫,2023-08-06 12:00,32.2,,.8,160,67,969.3,.9,,,6
221,力玫,2023-08-06 13:00,32.9,,.7,230,60,968.7,1,,,6
221,力玫,2023-08-06 14:00,33.5,,.9,230,52,968,.9,,,6
221,力玫,2023-08-06 15:00,33.5,,2.3,200,59,967.8,.8,,,6
221,力玫,2023-08-06 16:00,33.1,,2.4,200,57,967.6,1,,,7
221,力玫,2023-08-06 17:00,32.9,,1.2,200,60,967.5,1,,,7
221,力玫,2023-08-06 18:00,29,,2.6,50,69,968.4,.6,,,8
221,力玫,2023-08-06 19:00,28,,1.5,50,74,969.4,0,,,10
221,力玫,2023-08-06 20:00,26.6,,1.9,70,83,969.5,0,,,10
221,力玫,2023-08-06 21:00,26.3,,1.5,70,86,970.4,,,,8
221,力玫,2023-08-06 22:00,26.6,,1.5,70,87,970.9,,,,9
221,力玫,2023-08-06 23:00,25.9,,1.1,90,90,971,,,,9
221,力玫,2023-08-07 00:00,25.5,,1.1,140,92,971.1,,,,9
221,力玫,2023-08-07 01:00,25.1,,1,90,94,970.4,,,,7
221,力玫,2023-08-07 02:00,25,,1.4,70,94,970.2,,,,8
221,力玫,2023-08-07 03:00,24.2,,.6,90,98,970.4,,,,6
221,力玫,2023-08-07 04:00,24.4,,.1,0,97,970.5,,,,6
221,力玫,2023-08-07 05:00,24,,0,0,99,970.9,,,,6
221,力玫,2023-08-07 06:00,23.6,,.4,0,99,971.3,0,,,6
221,力玫,2023-08-07 07:00,24.9,,.7,90,98,971.5,.2,,,6
221,力玫,2023-08-07 08:00,27,,.8,90,86,971.7,.9,,,3
221,力玫,2023-08-07 09:00,27.9,,2,70,79,971.7,.9,,,5
221,力玫,2023-08-07 10:00,29,,1.8,70,77,971.5,.7,,,6
221,力玫,2023-08-07 11:00,31,,1.8,50,68,971.2,1,,,5
221,力玫,2023-08-07 12:00,31.8,,2.6,50,60,970.7,.9,,,6
221,力玫,2023-08-07 13:00,32.2,,3.1,50,61,970.1,1,,,7
221,力玫,2023-08-07 14:00,31.9,,3.7,70,61,970,1,,,6
221,力玫,2023-08-07 15:00,31.3,,3.8,50,62,970,1,,,5
221,力玫,2023-08-07 16:00,31.1,,3.5,70,61,969.9,1,,,6
221,力玫,2023-08-07 17:00,30.9,,2.9,50,61,970.3,1,,,7
221,力玫,2023-08-07 18:00,28.9,,2.6,50,67,970.4,.7,,,7
221,力玫,2023-08-07 19:00,27.8,,3.2,50,70,970.4,.2,,,6
221,力玫,2023-08-07 20:00,26.8,,3,50,72,971.2,0,,,7
221,力玫,2023-08-07 21:00,26.1,,3,50,75,972,,,,3
221,力玫,2023-08-07 22:00,25.7,,2.2,50,76,972.3,,,,5
221,力玫,2023-08-07 23:00,25.2,,2.8,50,78,972.5,,,,4
221,力玫,2023-08-08 00:00,24.5,,1.7,70,81,972.7,,,,5
221,力玫,2023-08-08 01:00,24.4,,1.9,70,81,972.9,,,,7
221,力玫,2023-08-08 02:00,24.2,,1.1,90,82,973,,,,6
221,力玫,2023-08-08 03:00,23.3,,1,90,88,973,,,,6
221,力玫,2023-08-08 04:00,23.4,,1.4,70,86,973,,,,6
221,力玫,2023-08-08 05:00,22.7,,1,90,91,973.2,,,,6
221,力玫,2023-08-08 06:00,22.4,,1.2,90,94,973.3,0,,,6
221,力玫,2023-08-08 07:00,24.9,,1.6,70,82,973.8,.7,,,0
221,力玫,2023-08-08 08:00,26.2,,2,70,77,974.2,1,,,0
221,力玫,2023-08-08 09:00,27.4,,2.3,50,72,974.4,1,,,6
221,力玫,2023-08-08 10:00,28.7,,2.9,70,69,974.3,1,,,6
221,力玫,2023-08-08 11:00,29.9,,2.8,50,64,974,1,,,3
221,力玫,2023-08-08 12:00,30.9,,2.2,50,65,973.6,.9,,,6
221,力玫,2023-08-08 13:00,30.9,,2.5,50,63,973.3,.6,,,7
221,力玫,2023-08-08 14:00,31,,2.7,50,62,973.1,.6,,,6
221,力玫,2023-08-08 15:00,31.4,,2.8,70,63,972.8,1,,,4
221,力玫,2023-08-08 16:00,30.9,,3.5,70,61,973,1,,,4
221,力玫,2023-08-08 17:00,29.7,,4,50,64,973,.8,,,7
221,力玫,2023-08-08 18:00,28.5,,2.6,50,69,973.5,.3,,,6
221,力玫,2023-08-08 19:00,27.8,,2.9,50,70,974,.3,,,7
221,力玫,2023-08-08 20:00,26.6,,2.2,70,74,974.6,0,,,5
221,力玫,2023-08-08 21:00,26.1,,3.4,50,74,975.2,,,,7
221,力玫,2023-08-08 22:00,25,,3,50,78,975.4,,,,3
221,力玫,2023-08-08 23:00,24.5,,1.4,50,77,975.7,,,,5
221,力玫,2023-08-09 00:00,23.9,,1.6,70,78,975.3,,,,2
221,力玫,2023-08-09 01:00,24,,3,50,77,975.3,,,,2
221,力玫,2023-08-09 02:00,23.6,,2.5,70,79,975.5,,,,7
221,力玫,2023-08-09 03:00,23.4,,2.2,70,79,975.3,,,,7
221,力玫,2023-08-09 04:00,23.6,,3.6,50,77,975.1,,,,6
221,力玫,2023-08-09 05:00,23.4,,1.4,90,78,975.2,,,,4
221,力玫,2023-08-09 06:00,23.2,,1.6,70,81,975.6,0,,,2
221,力玫,2023-08-09 07:00,24.1,,2.7,50,76,975.7,0,,,5
221,力玫,2023-08-09 08:00,24.6,,1.9,70,76,975.7,0,,,10
221,力玫,2023-08-09 09:00,25.5,,2.9,50,75,975.6,.2,,,9
221,力玫,2023-08-09 10:00,26.9,,3.5,70,73,975.6,.8,,,8
221,力玫,2023-08-09 11:00,26.8,,3.6,70,73,975.7,.1,,,9
221,力玫,2023-08-09 12:00,27.1,,2.5,70,75,975.3,0,,,10
221,力玫,2023-08-09 13:00,27,,3.8,70,71,974.9,0,,,10
221,力玫,2023-08-09 14:00,26.5,,3.2,50,74,974.5,0,,,10
221,力玫,2023-08-09 15:00,25.8,0,4.8,50,77,974.8,0,,,10
221,力玫,2023-08-09 16:00,23.9,0,3.1,70,91,974.5,0,,,10
221,力玫,2023-08-09 17:00,23.4,.2,3.1,50,92,974.3,0,,,10
221,力玫,2023-08-09 18:00,23,.5,2.4,50,93,974.6,0,,,10
221,力玫,2023-08-09 19:00,22.5,1.5,2.3,50,96,974.9,0,,,10
221,力玫,2023-08-09 20:00,22.2,2.7,4.3,70,95,975,0,,,10
221,力玫,2023-08-09 21:00,21.5,5.8,3.6,50,97,975.4,,,,10
221,力玫,2023-08-09 22:00,21.7,5.3,1.8,90,99,974.7,,,,10
221,力玫,2023-08-09 23:00,21.8,1.3,1.7,70,99,974.3,,,,10
221,力玫,2023-08-10 00:00,22,.9,2.6,70,97,973.2,,,,10
221,力玫,2023-08-10 01:00,21.8,1.1,.8,90,98,972.4,,,,10
221,力玫,2023-08-10 02:00,21.8,.5,1.5,70,97,971.9,,,,10
221,力玫,2023-08-10 03:00,21.8,.9,2.1,70,95,971.2,,,,10
221,力玫,2023-08-10 04:00,21.6,2.3,3,70,96,970.5,,,,10
221,力玫,2023-08-10 05:00,21.2,2.6,2,110,97,970,,,,10
221,力玫,2023-08-10 06:00,21,2.2,1.3,70,97,969.8,0,,,10
221,力玫,2023-08-10 07:00,20.8,5.9,1.7,70,99,969.3,0,,,10
221,力玫,2023-08-10 08:00,21.3,1.9,1.6,70,97,969,0,,,10
221,力玫,2023-08-10 09:00,21.2,2.9,1.3,90,97,968.3,0,,,10
221,力玫,2023-08-10 10:00,21.4,4.8,3.4,70,95,967.6,0,,,10
221,力玫,2023-08-10 11:00,21.1,6.6,2.4,70,94,966.1,0,,,10
221,力玫,2023-08-10 12:00,21.1,3.3,2.9,50,93,964.5,0,,,10
221,力玫,2023-08-10 13:00,21,4.5,1.9,90,94,962.2,0,,,10
221,力玫,2023-08-10 14:00,21,3.8,1.9,70,95,960.3,0,,,10
221,力玫,2023-08-10 15:00,21,7.3,3.7,70,97,958.7,0,,,10
221,力玫,2023-08-10 16:00,21.9,3.5,1,50,96,958.2,0,,,10
221,力玫,2023-08-10 17:00,21.7,5.1,1.1,90,98,959.1,0,,,10
221,力玫,2023-08-10 18:00,22,4.3,1.2,140,98,960,0,,,10
221,力玫,2023-08-10 19:00,21.3,.1,1.1,50,99,961.1,0,,,10
221,力玫,2023-08-10 20:00,20.4,.6,1.3,180,100,962.2,0,,,6
221,力玫,2023-08-10 21:00,20.2,.1,1.5,180,100,963.7,,,,3
221,力玫,2023-08-10 22:00,20.1,.7,1.3,200,100,964.5,,,,3
221,力玫,2023-08-10 23:00,20.1,.4,1.3,180,100,965.4,,,,4
221,力玫,2023-08-11 00:00,20.1,1,1.5,160,100,966.1,,,,4
221,力玫,2023-08-11 01:00,20.2,1.4,1.7,200,100,966.4,,,,2
221,力玫,2023-08-11 02:00,20.6,.8,1.6,230,100,966.9,,,,1
221,力玫,2023-08-11 03:00,20.4,.6,1,200,100,967.3,,,,0
221,力玫,2023-08-11 04:00,20.8,.7,1.9,200,99,967.9,,,,4
221,力玫,2023-08-11 05:00,21.4,.2,1.8,200,97,968.6,,,,8
221,力玫,2023-08-11 06:00,21.8,,1.6,230,94,969.2,0,,,6
221,力玫,2023-08-11 07:00,21.9,,.6,230,96,969.9,0,,,6
221,力玫,2023-08-11 08:00,22.4,.2,.2,0,96,970.7,0,,,4
221,力玫,2023-08-11 09:00,22.8,,.6,50,97,971.1,0,,,0
221,力玫,2023-08-11 10:00,23.6,,.4,0,91,971.6,0,,,10
221,力玫,2023-08-11 11:00,24.8,,1.2,200,83,971.5,0,,,9
221,力玫,2023-08-11 12:00,26.7,,2.7,200,79,971.3,.4,,,9
221,力玫,2023-08-11 13:00,27.2,,2.8,200,72,971,.6,,,8
221,力玫,2023-08-11 14:00,28.7,,3,230,66,970.7,.7,,,7
221,力玫,2023-08-11 15:00,28.6,,3,200,63,970.4,.6,,,7
221,力玫,2023-08-11 16:00,23.3,.6,4.8,270,93,971,.1,,,7
221,力玫,2023-08-11 17:00,25.3,1.3,.7,180,87,971.1,.4,,,7
221,力玫,2023-08-11 18:00,22.4,13.6,2.5,140,99,971.9,0,,,6
221,力玫,2023-08-11 19:00,22.2,1.8,1.1,50,100,972.4,0,,,9
221,力玫,2023-08-11 20:00,22,,1.8,50,99,973,0,,,7
221,力玫,2023-08-11 21:00,21.9,,.9,70,100,973.8,,,,8
221,力玫,2023-08-11 22:00,21.9,,.3,0,100,974.2,,,,8
221,力玫,2023-08-11 23:00,21.7,0,.2,0,100,974.2,,,,10
221,力玫,2023-08-12 00:00,21.7,.2,.7,50,100,974.2,,,,9
221,力玫,2023-08-12 01:00,21.7,.1,.2,0,100,974,,,,9
221,力玫,2023-08-12 02:00,21.6,0,.2,0,100,974,,,,9
221,力玫,2023-08-12 03:00,21.5,.2,.2,0,100,974,,,,9
221,力玫,2023-08-12 04:00,21.5,.4,.4,0,100,973.9,,,,9
221,力玫,2023-08-12 05:00,21.4,0,0,0,100,974.1,,,,9
221,力玫,2023-08-12 06:00,21.5,,.2,0,100,974.3,0,,,9
221,力玫,2023-08-12 07:00,21.8,,.1,0,100,974.7,0,,,9
221,力玫,2023-08-12 08:00,22.7,,.3,0,98,974.9,0,,,9
221,力玫,2023-08-12 09:00,23.5,,.7,90,92,975,0,,,7
221,力玫,2023-08-12 10:00,23.4,,1.3,270,93,975,0,,,8
221,力玫,2023-08-12 11:00,23.9,,1.5,200,90,975.2,0,,,9
221,力玫,2023-08-12 12:00,24.7,,1.8,270,80,975.3,0,,,8
221,力玫,2023-08-12 13:00,24.5,,3.2,270,77,975.2,0,,,9
221,力玫,2023-08-12 14:00,24.9,,1.3,270,72,975,0,,,9
221,力玫,2023-08-12 15:00,23.5,,2.4,270,81,975,0,,,9
221,力玫,2023-08-12 16:00,23,,1.1,250,85,975,0,,,10
221,力玫,2023-08-12 17:00,23.5,,.1,0,84,974.7,0,,,8
221,力玫,2023-08-12 18:00,23.7,,.1,0,83,974.8,0,,,9
221,力玫,2023-08-12 19:00,23.3,,.7,50,90,974.9,0,,,6
221,力玫,2023-08-12 20:00,22.8,,0,0,94,975.1,0,,,6
221,力玫,2023-08-12 21:00,22,,.5,50,99,975.7,,,,5
221,力玫,2023-08-12 22:00,22,,0,0,100,976,,,,7
221,力玫,2023-08-12 23:00,21.7,,0,0,100,976.1,,,,7
221,力玫,2023-08-13 00:00,21.7,,.2,0,99,975.9,,,,6
221,力玫,2023-08-13 01:00,21.9,,.8,20,98,975.6,,,,7
221,力玫,2023-08-13 02:00,21.4,,.2,0,99,975.3,,,,7
221,力玫,2023-08-13 03:00,20.7,,0,0,100,975.3,,,,6
221,力玫,2023-08-13 04:00,20.4,,0,0,100,975.3,,,,7
221,力玫,2023-08-13 05:00,20.1,,.1,0,100,975.5,,,,5
221,力玫,2023-08-13 06:00,20.3,,0,0,100,975.9,0,,,6
221,力玫,2023-08-13 07:00,21.2,,1,70,100,976.1,0,,,8
221,力玫,2023-08-13 08:00,22.7,,1.3,70,94,976.4,0,,,9
221,力玫,2023-08-13 09:00,23,,1.1,90,94,976.3,0,,,10
221,力玫,2023-08-13 10:00,24.4,,1.4,70,87,976.5,0,,,10
221,力玫,2023-08-13 11:00,26.2,,.6,70,75,976.5,0,,,9
221,力玫,2023-08-13 12:00,27,,.5,50,72,976.1,.2,,,8
221,力玫,2023-08-13 13:00,28.3,,.4,0,67,975.9,0,,,9
221,力玫,2023-08-13 14:00,28.7,,1,200,67,975.5,.1,,,9
221,力玫,2023-08-13 15:00,29.4,,.4,0,66,974.9,.5,,,8
221,力玫,2023-08-13 16:00,30.4,,1.1,230,64,974.6,1,,,8
221,力玫,2023-08-13 17:00,28.8,,1,270,67,974.7,.1,,,7
221,力玫,2023-08-13 18:00,28,,.1,0,73,974.7,0,,,8
221,力玫,2023-08-13 19:00,26.2,,.3,0,86,975,0,,,7
221,力玫,2023-08-13 20:00,24.3,,.5,50,95,975.2,0,,,8
221,力玫,2023-08-13 21:00,23.9,,0,0,98,975.9,,,,7
221,力玫,2023-08-13 22:00,23.7,,0,0,99,976.2,,,,9
221,力玫,2023-08-13 23:00,23.6,,.2,0,99,976.4,,,,9
221,力玫,2023-08-14 00:00,23.8,,.1,0,99,976.7,,,,9
221,力玫,2023-08-14 01:00,23.5,,0,0,100,976.6,,,,9
221,力玫,2023-08-14 02:00,22.6,,0,0,100,976.7,,,,7
221,力玫,2023-08-14 03:00,22.3,,0,0,100,976.7,,,,6
221,力玫,2023-08-14 04:00,22,,0,0,100,976.7,,,,5
221,力玫,2023-08-14 05:00,21.7,,0,0,100,976.8,,,,6
221,力玫,2023-08-14 06:00,22,,0,0,100,977.2,0,,,4
221,力玫,2023-08-14 07:00,22.5,,0,0,100,977.2,0,,,5
221,力玫,2023-08-14 08:00,23.5,,1.3,70,99,977.4,.2,,,3
221,力玫,2023-08-14 09:00,25,,1.6,70,90,977.7,.8,,,1
221,力玫,2023-08-14 10:00,27.1,,1.4,90,80,978,1,,,2
221,力玫,2023-08-14 11:00,28.5,,1.3,90,73,977.6,1,,,3
221,力玫,2023-08-14 12:00,30,,1.2,50,65,976.9,1,,,6
221,力玫,2023-08-14 13:00,30.6,,.9,160,64,976.3,.9,,,6
221,力玫,2023-08-14 14:00,30.7,,1.4,160,60,975.8,1,,,6
221,力玫,2023-08-14 15:00,31.5,,.9,90,58,975.4,.9,,,3
221,力玫,2023-08-14 16:00,31.9,,1.2,270,54,975.2,1,,,4
221,力玫,2023-08-14 17:00,31.5,,1.3,270,58,975.2,.9,,,5
221,力玫,2023-08-14 18:00,30,,1.3,320,66,975.1,.6,,,5
221,力玫,2023-08-14 19:00,27.9,,2.7,50,73,975.5,.5,,,6
221,力玫,2023-08-14 20:00,26.1,,1.3,110,85,976.1,0,,,7
221,力玫,2023-08-14 21:00,25.8,,1.5,70,86,976.6,,,,8
221,力玫,2023-08-14 22:00,25.5,,2.1,50,83,977,,,,8
221,力玫,2023-08-14 23:00,24.6,,2.1,50,78,977.1,,,,6
221,力玫,2023-08-15 00:00,24.4,,2.3,50,76,976.8,,,,6
221,力玫,2023-08-15 01:00,23.2,,1.2,70,86,976.8,,,,6
221,力玫,2023-08-15 02:00,22.2,,.7,70,91,976.8,,,,6
221,力玫,2023-08-15 03:00,21.7,,.5,110,95,976.7,,,,5
221,力玫,2023-08-15 04:00,20.7,,.1,0,99,976.6,,,,3
221,力玫,2023-08-15 05:00,20.7,,0,0,99,976.8,,,,4
221,力玫,2023-08-15 06:00,20.3,,0,0,100,977,0,,,6
221,力玫,2023-08-15 07:00,22.3,,.6,90,91,977.4,.6,,,6
221,力玫,2023-08-15 08:00,24.6,,.8,90,81,977.5,1,,,0
221,力玫,2023-08-15 09:00,25.7,,2.3,70,74,977.2,1,,,0
221,力玫,2023-08-15 10:00,26.8,,1.8,70,70,976.7,1,,,0
221,力玫,2023-08-15 11:00,28,,1.7,70,68,976.2,1,,,0
221,力玫,2023-08-15 12:00,28.9,,1.5,160,70,975.3,1,,,0
221,力玫,2023-08-15 13:00,29.7,,1.1,140,66,974.8,.9,,,2
221,力玫,2023-08-15 14:00,30.9,,.8,160,61,974.4,.8,,,6
221,力玫,2023-08-15 15:00,30.1,,1.2,360,61,973.7,.6,,,6
