지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
129,서산,2021-01-03 11:00,-1.7,,.7,50,51,1032,1,1.21,,0
129,서산,2021-01-03 12:00,-.7,,2,360,52,1031.5,1,1.59,,1
129,서산,2021-01-03 13:00,-.6,,1.7,50,53,1030.6,.1,.94,,8
129,서산,2021-01-03 14:00,-.6,,1.6,360,53,1030.6,.2,1.09,,9
129,서산,2021-01-03 15:00,-.6,,1.4,360,55,1030.5,.2,.97,,9
129,서산,2021-01-03 16:00,-1.3,,1.1,20,55,1030.3,0,.43,,10
129,서산,2021-01-03 17:00,-1.8,,1.7,20,56,1030.3,0,.2,,10
129,서산,2021-01-03 18:00,-2.8,,.6,20,59,1030.5,0,.01,,10
129,서산,2021-01-03 19:00,-2.9,,.8,20,57,1030.8,,,,9
129,서산,2021-01-03 20:00,-3.7,,.7,50,62,1031.1,,,,7
129,서산,2021-01-03 21:00,-3.3,,.7,20,62,1031.1,,,,7
129,서산,2021-01-03 22:00,-5.9,,.5,50,72,1031,,,,0
129,서산,2021-01-03 23:00,-5.5,,1.1,50,71,1030.5,,,,2
129,서산,2021-01-04 00:00,-7.5,,.6,90,80,1030.8,,,,3
129,서산,2021-01-04 01:00,-7.2,,1.3,50,81,1031.2,,,,4
129,서산,2021-01-04 02:00,-8,,.6,20,83,1031,,,,0
129,서산,2021-01-04 03:00,-8.2,,.8,20,85,1030.6,,,,0
129,서산,2021-01-04 04:00,-6.5,,.8,360,75,1030.9,,,,0
129,서산,2021-01-04 05:00,-6,,.9,50,72,1030.4,,,,8
129,서산,2021-01-04 06:00,-5.2,,1.6,50,67,1030.2,,,,6
129,서산,2021-01-04 07:00,-4.9,,2.2,70,57,1029.1,,,,10
129,서산,2021-01-04 08:00,-4.2,,2.6,50,57,1029.7,0,0,,9
129,서산,2021-01-04 09:00,-3.8,,1.8,50,57,1030,.1,.12,,8
129,서산,2021-01-04 10:00,-2.6,,2.6,70,51,1030.2,0,.39,,7
129,서산,2021-01-04 11:00,-1.1,,3.3,70,47,1029.7,.9,1.2,,4
129,서산,2021-01-04 12:00,-.9,,3.2,70,53,1029,.5,1.06,,8
129,서산,2021-01-04 13:00,-.1,,2.3,50,53,1027.8,.1,.91,,9
129,서산,2021-01-04 14:00,1.2,,2.2,50,50,1027,.5,1.03,,8
129,서산,2021-01-04 15:00,1.1,,2.3,50,52,1026.6,.8,.99,,6
129,서산,2021-01-04 16:00,1.1,,1.4,70,55,1026.1,.3,.52,,9
129,서산,2021-01-04 17:00,.8,,1.2,50,58,1025.7,0,.19,,9
129,서산,2021-01-04 18:00,-.4,,1.3,70,60,1025.3,0,.03,,8
129,서산,2021-01-04 19:00,-.8,,1,70,59,1025.2,,,,4
129,서산,2021-01-04 20:00,-2.3,,.2,0,72,1025.1,,,,10
129,서산,2021-01-04 21:00,-1.8,,.4,0,70,1025,,,,10
129,서산,2021-01-04 22:00,-1.6,,.2,0,76,1024.8,,,,10
129,서산,2021-01-04 23:00,-.8,,2.7,340,74,1025,,,,10
129,서산,2021-01-05 00:00,-.6,.3,1.3,70,85,1024.8,,,,10
129,서산,2021-01-05 01:00,-1.2,,1.7,360,80,1025.4,,,,10
129,서산,2021-01-05 02:00,-2,,1.6,50,81,1025.7,,,,7
129,서산,2021-01-05 03:00,-2.5,,1.3,50,78,1026,,,,1
129,서산,2021-01-05 04:00,-3.7,,.7,20,78,1025.8,,,,0
129,서산,2021-01-05 05:00,-3.2,,1.1,50,77,1026.1,,,,8
129,서산,2021-01-05 06:00,-2.4,,2.4,50,70,1026.1,,,,10
129,서산,2021-01-05 07:00,-2.4,,2.6,20,72,1027.7,,,,9
129,서산,2021-01-05 08:00,-2.7,,3.5,340,71,1028.5,0,0,,10
129,서산,2021-01-05 09:00,-3,0,2.6,360,60,1029.3,.4,.2,,4
129,서산,2021-01-05 10:00,-2.1,,3.1,340,49,1030.1,1,.79,,3
129,서산,2021-01-05 11:00,-1.8,,3.9,340,44,1030.1,1,1.34,,5
129,서산,2021-01-05 12:00,-2.3,,3.4,360,48,1029.6,.9,1.33,,7
129,서산,2021-01-05 13:00,-2.4,,4.1,340,49,1028.9,.9,1.46,,7
129,서산,2021-01-05 14:00,-2.3,,3.8,320,52,1027.9,.9,1.59,,9
129,서산,2021-01-05 15:00,-3.1,,4.3,320,53,1027.3,.5,.83,,8
129,서산,2021-01-05 16:00,-3.4,,4.7,320,48,1027,.6,.7,,8
129,서산,2021-01-05 17:00,-3.8,,5.2,340,43,1026.6,1,.47,,2
129,서산,2021-01-05 18:00,-5.1,,1.7,320,51,1027.1,.2,.03,,0
129,서산,2021-01-05 19:00,-6.2,,.3,0,58,1027.5,,,,0
129,서산,2021-01-05 20:00,-7.4,,.4,0,68,1027.2,,,,0
129,서산,2021-01-05 21:00,-7,,.6,360,66,1027.4,,,,0
129,서산,2021-01-05 22:00,-6.2,,1.9,320,54,1026.9,,,,0
129,서산,2021-01-05 23:00,-7,,1.3,340,53,1026.8,,,,0
129,서산,2021-01-06 00:00,-6.7,,1.7,320,51,1027.1,,,,0
129,서산,2021-01-06 01:00,-7.3,,.1,0,63,1026.9,,,,6
129,서산,2021-01-06 02:00,-7.8,,1.1,70,71,1026.6,,,,9
129,서산,2021-01-06 03:00,-6.6,0,1.5,50,74,1026.3,,,,7
129,서산,2021-01-06 04:00,-7.2,,1.5,20,73,1025.4,,,,1
129,서산,2021-01-06 05:00,-7.7,,1.8,50,75,1024.5,,,,0
129,서산,2021-01-06 06:00,-8.5,,.8,70,79,1025.1,,,,2
129,서산,2021-01-06 07:00,-8.9,,2.2,50,80,1024.6,,,,9
129,서산,2021-01-06 08:00,-9,,1.7,50,76,1024.7,0,0,,5
129,서산,2021-01-06 09:00,-7.8,,1.6,50,68,1025.2,.7,.29,,6
129,서산,2021-01-06 10:00,-5.6,,.8,70,63,1025.2,1,.87,,5
129,서산,2021-01-06 11:00,-4.9,,2.7,20,61,1023.9,1,1.38,,7
129,서산,2021-01-06 12:00,-4.1,,2.2,50,52,1023.5,1,1.74,,2
129,서산,2021-01-06 13:00,-3.3,,2.6,20,50,1021.2,1,1.87,,5
129,서산,2021-01-06 14:00,-2.6,,2,20,47,1019.8,1,1.83,,0
129,서산,2021-01-06 15:00,-1.9,,.7,270,45,1019.5,1,1.49,,0
129,서산,2021-01-06 16:00,-2,,1.6,200,46,1019.2,1,.99,,0
129,서산,2021-01-06 17:00,-3,,2.4,180,50,1018.1,.9,.41,,0
129,서산,2021-01-06 18:00,-4,,3.5,230,76,1017.7,0,.02,,10
129,서산,2021-01-06 19:00,-4.1,,2.7,180,88,1017.2,,,,10
129,서산,2021-01-06 20:00,-2.7,,4.3,250,84,1016.5,,,.5,8
129,서산,2021-01-06 21:00,-3,.5,8.1,290,87,1016.3,,,.5,10
129,서산,2021-01-06 22:00,-2.6,,9.1,270,64,1015.5,,,.2,8
129,서산,2021-01-06 23:00,-3.5,,7,270,52,1015.7,,,,4
129,서산,2021-01-07 00:00,-6.7,.5,9.5,320,69,1017.6,,,,10
129,서산,2021-01-07 01:00,-7.2,,7.1,320,63,1018.8,,,,10
129,서산,2021-01-07 02:00,-8.4,,3.5,340,85,1020.1,,,3.4,10
129,서산,2021-01-07 03:00,-9.8,.8,3.1,340,85,1020.9,,,9.5,10
129,서산,2021-01-07 04:00,-10.6,,4.7,340,82,1021.4,,,10.9,10
129,서산,2021-01-07 05:00,-11.1,,4.2,340,77,1021.8,,,10.5,9
129,서산,2021-01-07 06:00,-11.1,0,4.6,340,69,1023,,,9.8,8
129,서산,2021-01-07 07:00,-11.3,,4.8,340,66,1023.5,,,9.3,9
129,서산,2021-01-07 08:00,-11.4,,4.7,340,65,1024.1,0,0,8.7,8
129,서산,2021-01-07 09:00,-11.3,0,4.4,340,63,1025,0,.2,8.2,7
129,서산,2021-01-07 10:00,-10.6,,4,360,58,1025.6,.7,.67,7.6,7
129,서산,2021-01-07 11:00,-10,,4.5,340,57,1025.4,.3,.93,7.1,8
129,서산,2021-01-07 12:00,-9.6,0,4.9,340,56,1025.1,.5,1.22,6.6,9
129,서산,2021-01-07 13:00,-9.4,,4.1,360,54,1024.3,.8,1.55,6.1,9
129,서산,2021-01-07 14:00,-10,,4.6,360,51,1023.7,.9,1.68,5.9,7
129,서산,2021-01-07 15:00,-10.1,,4.8,340,52,1023.8,.7,.99,5.8,8
129,서산,2021-01-07 16:00,-10.2,,4.1,340,59,1024.2,.1,.66,5.7,9
129,서산,2021-01-07 17:00,-11,,2.8,360,67,1024.3,0,.27,5.5,9
129,서산,2021-01-07 18:00,-11.4,,3,20,69,1024.3,0,.03,5.4,6
129,서산,2021-01-07 19:00,-11.4,,2,20,63,1024.1,,,5.3,4
129,서산,2021-01-07 20:00,-11.4,,1.8,360,72,1024.1,,,5.2,1
129,서산,2021-01-07 21:00,-11.4,0,2.4,20,76,1023.9,,,5.2,8
129,서산,2021-01-07 22:00,-11.4,,2.8,20,78,1023.5,,,5.2,2
129,서산,2021-01-07 23:00,-11.6,,2.7,20,76,1023.2,,,5.2,4
129,서산,2021-01-08 00:00,-12.2,0,2,20,82,1023.1,,,5.6,10
129,서산,2021-01-08 01:00,-12.3,,2.1,50,83,1022.8,,,5.9,9
129,서산,2021-01-08 02:00,-12.8,,3.4,20,81,1023.2,,,6.4,8
129,서산,2021-01-08 03:00,-13,0,3.8,360,77,1023.8,,,6.5,10
129,서산,2021-01-08 04:00,-13.3,,3,360,79,1023.8,,,6.5,3
129,서산,2021-01-08 05:00,-13,,3.1,360,66,1023.7,,,6.4,10
129,서산,2021-01-08 06:00,-13.7,0,3,20,68,1023.7,,,6.4,10
129,서산,2021-01-08 07:00,-14.4,,1.8,50,69,1023.6,,,6.3,0
129,서산,2021-01-08 08:00,-15.3,,1,70,75,1023.6,0,0,6.2,0
129,서산,2021-01-08 09:00,-13.8,0,1.7,20,66,1023.8,.7,.26,5.7,4
129,서산,2021-01-08 10:00,-13.8,,2.8,70,60,1023.8,1,.9,5.7,6
129,서산,2021-01-08 11:00,-12.7,,2.7,50,53,1023.5,1,1.47,5.3,4
129,서산,2021-01-08 12:00,-12,,2.9,50,53,1022.6,1,1.83,5.2,4
129,서산,2021-01-08 13:00,-11.1,,2.5,50,54,1021.4,1,1.93,5,7
129,서산,2021-01-08 14:00,-10.5,,2.6,360,54,1021,1,1.9,4.8,6
129,서산,2021-01-08 15:00,-10.5,,2.2,20,63,1020.8,1,1.54,5.1,8
129,서산,2021-01-08 16:00,-10.9,,1.3,20,63,1020.9,.8,.76,5.1,8
129,서산,2021-01-08 17:00,-11.9,,.4,0,72,1020.8,.7,.35,5.3,8
129,서산,2021-01-08 18:00,-12.1,0,.1,0,78,1021.1,.2,.04,5.4,10
129,서산,2021-01-08 19:00,-12.3,,1.2,200,84,1021.4,,,5.9,10
129,서산,2021-01-08 20:00,-12.3,,1.2,230,86,1021.9,,,7.2,9
129,서산,2021-01-08 21:00,-12.5,0,.5,200,85,1022.1,,,8.6,10
129,서산,2021-01-08 22:00,-12.4,,0,0,85,1022.1,,,9.8,9
129,서산,2021-01-08 23:00,-12.5,,.1,0,85,1022.1,,,10,6
129,서산,2021-01-09 00:00,-12,0,1,50,83,1022,,,9.9,9
129,서산,2021-01-09 01:00,-12.8,,2.3,50,73,1021.9,,,9.7,8
129,서산,2021-01-09 02:00,-14.9,,1.3,70,73,1022.1,,,9.6,2
129,서산,2021-01-09 03:00,-15.9,0,.9,70,72,1022.4,,,9.6,10
129,서산,2021-01-09 04:00,-17.5,,.4,0,72,1021.9,,,9.5,9
129,서산,2021-01-09 05:00,-16.4,,.8,70,68,1021.8,,,9.4,1
129,서산,2021-01-09 06:00,-18.2,,.7,50,79,1021.8,,,9.3,3
129,서산,2021-01-09 07:00,-17,,1.1,50,69,1021.8,,,9.3,10
129,서산,2021-01-09 08:00,-19.3,,.5,360,76,1021.5,0,0,9.2,10
129,서산,2021-01-09 09:00,-18.4,,.2,0,75,1022.3,.7,.12,8.5,5
129,서산,2021-01-09 10:00,-14.9,,0,0,63,1023.1,1,.35,8.3,0
129,서산,2021-01-09 11:00,-12.7,,.8,250,56,1023.1,1,.51,8.2,2
129,서산,2021-01-09 12:00,-10.4,,.8,250,48,1022.4,1,.56,7.9,7
129,서산,2021-01-09 13:00,-8.8,,1.1,360,44,1021.4,1,.64,7.4,6
129,서산,2021-01-09 14:00,-7.8,,.6,360,49,1021.3,1,.56,7.5,9
129,서산,2021-01-09 15:00,-8.6,0,1.5,20,74,1021.3,.3,.48,7.8,9
129,서산,2021-01-09 16:00,-8.5,,.8,90,71,1021.3,.6,.29,7.7,4
129,서산,2021-01-09 17:00,-8.8,,.6,200,76,1021.5,.2,.14,7.8,8
129,서산,2021-01-09 18:00,-9.9,0,.8,180,84,1021.8,0,.01,7.7,5
129,서산,2021-01-09 19:00,-9.8,,.7,230,84,1022.6,,,7.7,10
129,서산,2021-01-09 20:00,-10.1,,.1,0,87,1023.1,,,7.6,9
129,서산,2021-01-09 21:00,-10.6,0,.4,0,87,1023.4,,,7.5,7
129,서산,2021-01-09 22:00,-11.3,,0,0,89,1024,,,7.5,8
129,서산,2021-01-09 23:00,-10.5,,.6,50,88,1023.9,,,7.6,9
129,서산,2021-01-10 00:00,-11.5,0,.9,50,88,1024,,,7.6,0
129,서산,2021-01-10 01:00,-12.3,,1,50,88,1024,,,7.6,6
129,서산,2021-01-10 02:00,-14.5,,.2,0,87,1024.4,,,7.5,5
129,서산,2021-01-10 03:00,-14.4,,0,0,86,1025,,,7.5,8
129,서산,2021-01-10 04:00,-15.2,,.5,50,86,1024.6,,,7.5,7
129,서산,2021-01-10 05:00,-15.6,,.1,0,86,1024.5,,,7.5,7
129,서산,2021-01-10 06:00,-16.9,,.2,0,86,1024.5,,,7.5,9
129,서산,2021-01-10 07:00,-17,,.1,0,83,1024.9,,,7.4,9
129,서산,2021-01-10 08:00,-17.9,,.2,0,83,1025.1,0,0,7.4,9
129,서산,2021-01-10 09:00,-15.2,,.3,0,85,1025.8,.7,.13,7,8
129,서산,2021-01-10 10:00,-10.7,,.6,70,77,1026.1,1,.38,6.5,2
129,서산,2021-01-10 11:00,-7.8,,.8,290,69,1025.7,1,.61,6.5,5
129,서산,2021-01-10 12:00,-5.9,,1.1,270,55,1024.9,.8,.65,6.8,8
129,서산,2021-01-10 13:00,-3.5,,1.8,110,39,1023.9,.9,.69,6.3,8
129,서산,2021-01-10 14:00,-3.5,,2.1,250,48,1023.5,.6,.73,6,8
129,서산,2021-01-10 15:00,-3.1,,.9,270,47,1023.3,.9,.7,5.8,7
129,서산,2021-01-10 16:00,-3.6,,.9,270,44,1023.1,1,.46,5.9,6
129,서산,2021-01-10 17:00,-4.4,,0,0,48,1023.4,.8,.23,6.3,8
129,서산,2021-01-10 18:00,-4.3,,1.8,50,48,1023.6,.1,.01,6.2,8
129,서산,2021-01-10 19:00,-4.7,,1.1,20,49,1024.6,,,6.2,7
129,서산,2021-01-10 20:00,-5.8,,1.3,70,53,1025.1,,,6.2,1
129,서산,2021-01-10 21:00,-5.6,,1.2,20,60,1025.6,,,6.2,8
129,서산,2021-01-10 22:00,-5.8,,1.5,20,59,1025.7,,,6.1,0
129,서산,2021-01-10 23:00,-6.4,,1.1,20,62,1026.6,,,6.1,0
129,서산,2021-01-11 00:00,-7.5,,.8,20,66,1026.6,,,6.1,7
129,서산,2021-01-11 01:00,-8.4,,1,20,71,1026.6,,,6.1,10
129,서산,2021-01-11 02:00,-11,,.5,360,79,1027.1,,,6.1,8
129,서산,2021-01-11 03:00,-8.9,,.9,50,77,1026.1,,,6.1,6
129,서산,2021-01-11 04:00,-8.7,,1.1,70,82,1026.5,,,6.1,10
129,서산,2021-01-11 05:00,-11.4,,.4,0,86,1026.7,,,6.1,10
129,서산,2021-01-11 06:00,-10.8,,.7,20,87,1026.6,,,6.1,10
129,서산,2021-01-11 07:00,-10.1,,1.1,50,86,1025.9,,,6.1,10
129,서산,2021-01-11 08:00,-10.2,,.2,0,86,1025.9,0,0,6.1,10
129,서산,2021-01-11 09:00,-8.1,,1.3,50,72,1025.8,0,.1,6,10
129,서산,2021-01-11 10:00,-7.8,,.3,0,72,1026.8,0,.28,6.1,10
129,서산,2021-01-11 11:00,-6.5,,1.2,270,69,1026,0,.46,6,10
129,서산,2021-01-11 12:00,-5.1,,.7,270,61,1024.3,0,.56,6,10
129,서산,2021-01-11 13:00,-3.5,,.9,320,50,1023.3,0,.65,5.9,10
129,서산,2021-01-11 14:00,-3.2,,.5,90,46,1022.1,0,.85,5.9,10
129,서산,2021-01-11 15:00,-2.3,,.8,340,45,1021.5,0,.79,5.8,10
129,서산,2021-01-11 16:00,-2.6,,.5,70,43,1021.1,0,.58,5.8,10
129,서산,2021-01-11 17:00,-3.1,,.9,160,47,1021,.1,.26,5.9,8
129,서산,2021-01-11 18:00,-4.2,,1,180,62,1021,0,.02,5.9,10
129,서산,2021-01-11 19:00,-5.1,,.8,70,66,1020.9,,,5.9,8
129,서산,2021-01-11 20:00,-6.5,,0,0,69,1020.9,,,5.9,9
129,서산,2021-01-11 21:00,-5.3,,.4,0,65,1020.7,,,5.8,9
129,서산,2021-01-11 22:00,-5.2,,.2,0,69,1020.6,,,5.8,8
129,서산,2021-01-11 23:00,-5,,.8,360,60,1020.3,,,5.8,10
129,서산,2021-01-12 00:00,-5.8,,1,70,61,1019.6,,,5.8,4
129,서산,2021-01-12 01:00,-5.4,,1.2,50,64,1019,,,5.8,6
129,서산,2021-01-12 02:00,-5.6,,1.2,50,67,1018.5,,,5.8,8
129,서산,2021-01-12 03:00,-5.3,,.7,20,67,1018.1,,,5.8,5
129,서산,2021-01-12 04:00,-5.1,,.9,50,70,1017.5,,,5.8,2
129,서산,2021-01-12 05:00,-5.8,,.8,90,76,1016.9,,,5.8,6
129,서산,2021-01-12 06:00,-7.9,0,0,0,85,1016.9,,,5.8,2
129,서산,2021-01-12 07:00,-8.5,,.8,110,83,1016.6,,,5.7,0
129,서산,2021-01-12 08:00,-10.6,,.3,0,88,1016.5,0,0,5.8,0
129,서산,2021-01-12 09:00,-8,,.3,0,89,1016.8,.7,.25,5.6,0
129,서산,2021-01-12 10:00,-6.3,,.7,270,80,1017,.9,.79,5.3,0
129,서산,2021-01-12 11:00,-3,,.1,0,74,1016.5,1,1.38,5,5
129,서산,2021-01-12 12:00,.8,0,2.4,180,63,1015.2,.8,1.31,5.2,6
129,서산,2021-01-12 13:00,1.6,,2.8,200,64,1013.9,1,1.74,5.1,4
129,서산,2021-01-12 14:00,1.8,,3.2,200,64,1013.2,.4,1.26,4.6,8
129,서산,2021-01-12 15:00,0,.9,3.1,200,89,1012.9,.1,.49,6.8,9
129,서산,2021-01-12 16:00,-.3,,4.3,180,91,1012.7,0,.3,8.5,8
129,서산,2021-01-12 17:00,-.4,,3.6,180,91,1012.4,0,.15,8.3,7
129,서산,2021-01-12 18:00,-.5,.2,2.2,200,91,1012.9,0,.02,8.4,9
129,서산,2021-01-12 19:00,-.5,,1.8,160,92,1012.8,,,8.8,7
129,서산,2021-01-12 20:00,-3,,.7,50,93,1013,,,8.7,0
129,서산,2021-01-12 21:00,-3.4,0,.2,0,94,1013.1,,,8.6,8
129,서산,2021-01-12 22:00,-3.5,,.6,50,96,1013.3,,,8.4,9
129,서산,2021-01-12 23:00,-3.2,,.4,0,95,1013.2,,,8.2,10
129,서산,2021-01-13 00:00,-3.4,0,.6,20,95,1012.7,,,8.1,10
129,서산,2021-01-13 01:00,-3.8,,.1,0,96,1012.5,,,7.9,0
129,서산,2021-01-13 02:00,-5.4,,.8,20,95,1012.5,,,7.8,0
129,서산,2021-01-13 03:00,-4.9,,.2,0,95,1012.3,,,7.7,4
129,서산,2021-01-13 04:00,-5.8,,.2,0,94,1011.9,,,7.5,0
129,서산,2021-01-13 05:00,-5.3,,.2,0,94,1011.8,,,7.4,4
129,서산,2021-01-13 06:00,-4.8,,.3,0,94,1011.7,,,7.3,8
129,서산,2021-01-13 07:00,-4.6,,.3,0,94,1011.7,,,7.3,0
129,서산,2021-01-13 08:00,-4.6,,.6,360,94,1011.6,0,0,7.2,0
129,서산,2021-01-13 09:00,-3.1,,.1,0,94,1011.7,.3,.18,7,0
129,서산,2021-01-13 10:00,-.5,,1.2,290,89,1012,1,.57,6.3,0
129,서산,2021-01-13 11:00,4.6,,2,200,74,1012,1,1.3,5.8,0
129,서산,2021-01-13 12:00,6,,3.8,180,65,1011.1,1,1.61,4.4,0
129,서산,2021-01-13 13:00,6.9,,4.6,180,63,1010.5,1,1.75,2.8,1
129,서산,2021-01-13 14:00,7.2,,4.5,180,62,1010.1,1,1.68,2,0
129,서산,2021-01-13 15:00,7.2,,4.2,180,69,1010.3,1,1.38,1.1,1
129,서산,2021-01-13 16:00,6.5,,2.5,200,75,1010.8,1,.88,.8,0
129,서산,2021-01-13 17:00,5.5,,3.7,180,82,1011.5,0,.23,.5,0
129,서산,2021-01-13 18:00,4.8,,1.6,180,86,1011.9,0,.02,.4,10
129,서산,2021-01-13 19:00,3.9,,1.6,200,91,1012.7,,,.4,8
129,서산,2021-01-13 20:00,1.9,,.1,0,93,1013.6,,,.4,1
129,서산,2021-01-13 21:00,1.2,,.3,0,95,1014.9,,,.4,0
129,서산,2021-01-13 22:00,1,,.8,340,95,1015.7,,,.4,0
129,서산,2021-01-13 23:00,2,,.5,230,88,1016.7,,,.5,0
129,서산,2021-01-14 00:00,1.3,,.6,20,81,1017.3,,,.4,0
129,서산,2021-01-14 01:00,.2,,1.2,70,88,1017.8,,,.4,0
129,서산,2021-01-14 02:00,.4,,1.3,70,63,1018.5,,,.5,0
129,서산,2021-01-14 03:00,-3,,.5,20,79,1018.7,,,.5,0
129,서산,2021-01-14 04:00,-4.1,,.4,0,84,1019.1,,,.5,0
129,서산,2021-01-14 05:00,-4.7,,.7,50,88,1020.1,,,.5,0
129,서산,2021-01-14 06:00,-4.1,,1,90,84,1020.1,,,.5,0
129,서산,2021-01-14 07:00,-2.7,,1.2,70,79,1020.2,,,.5,0
129,서산,2021-01-14 08:00,-2.7,,1.4,50,70,1020.5,0,0,.4,0
129,서산,2021-01-14 09:00,-.3,,2.7,50,52,1020.3,.5,.28,.5,0
129,서산,2021-01-14 10:00,1.1,,2,70,47,1021,1,.83,.5,0
129,서산,2021-01-14 11:00,2.9,,2.5,50,37,1020.6,1,1.34,.5,0
129,서산,2021-01-14 12:00,5.4,,2.2,50,18,1019.7,1,1.7,.5,1
129,서산,2021-01-14 13:00,6.6,,2.3,50,21,1018.4,1,1.87,.2,1
